"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","55","0","11","377","Compiling M_Mannequin: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}, StaticSwitch'UseLogo2-1'=True"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","55","0","54","284","Compiling M_Mannequin: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_UNLIT_Transparent_NonTessellated.M_Lake_UNLIT_Transparent_NonTessellated","0","36","0","5","710","Compiling M_Lake_UNLIT_Transparent_NonTessellated: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes}, StaticSwitch'DF / Depth Intersection2-1'=True, StaticSwitch'Far Depth Clipping2-1'=True, StaticSwitch'Foam Alpha Tested / Regular Texture2-1'=True, StaticSwitch'Intersection On / Off2-1'=True, StaticSwitch'Intersection Size Reduction Over Distance2-1'=True, StaticSwitch'Light Based SSS2-1'=True, StaticSwitch'Regular texture No Motion / 4Way Motion2-1'=True, StaticSwitch'Seafoam Alpha Tested / Regular Texture2-1'=True, StaticSwitch'Seafoam On / Off2-1'=True, StaticSwitch'Tile Solver?2-1'=True, StaticSwitch'Use Global Gerstner Waves Values2-1'=True"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_UNLIT_Transparent_NonTessellated.M_Lake_UNLIT_Transparent_NonTessellated","0","36","0","2","500","Compiling M_Lake_UNLIT_Transparent_NonTessellated: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes}"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_UNLIT_NonTransparent_NonTessellated.M_Lake_UNLIT_NonTransparent_NonTessellated","0","32","0","4","581","Compiling M_Lake_UNLIT_NonTransparent_NonTessellated: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes}, StaticSwitch'DF / Depth Intersection2-1'=True, StaticSwitch'Foam Alpha Tested / Regular Texture2-1'=True, StaticSwitch'Intersection On / Off2-1'=True, StaticSwitch'Intersection Size Reduction Over Distance2-1'=True, StaticSwitch'Light Based SSS2-1'=True, StaticSwitch'Regular texture No Motion / 4Way Motion2-1'=True, StaticSwitch'Seafoam Alpha Tested / Regular Texture2-1'=True, StaticSwitch'Seafoam On / Off2-1'=True, StaticSwitch'Tile Solver?2-1'=True, StaticSwitch'Use Global Gerstner Waves Values2-1'=True"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_UNLIT_NonTransparent_NonTessellated.M_Lake_UNLIT_NonTransparent_NonTessellated","0","32","0","6","230","Compiling M_Lake_UNLIT_NonTransparent_NonTessellated: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes}"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_PBR_Transparent_NonTessellated.M_Lake_PBR_Transparent_NonTessellated","0","71","0","1","2533","Compiling M_Lake_PBR_Transparent_NonTessellated: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes}, StaticSwitch'DF / Depth Intersection2-1'=True, StaticSwitch'Far Depth Clipping2-1'=True, StaticSwitch'Foam Alpha Tested / Regular Texture2-1'=True, StaticSwitch'Intersection On / Off2-1'=True, StaticSwitch'Intersection Size Reduction Over Distance2-1'=True, StaticSwitch'Light Based SSS2-1'=True, StaticSwitch'Regular texture No Motion / 4Way Motion2-1'=True, StaticSwitch'Seafoam Alpha Tested / Regular Texture2-1'=True, StaticSwitch'Seafoam On / Off2-1'=True, StaticSwitch'Tile Solver?2-1'=True, StaticSwitch'Use Global Gerstner Waves Values2-1'=True"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_PBR_Transparent_NonTessellated.M_Lake_PBR_Transparent_NonTessellated","0","71","0","5","708","Compiling M_Lake_PBR_Transparent_NonTessellated: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes}"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_PBR_NonTransparent_NonTessellated.M_Lake_PBR_NonTransparent_NonTessellated","0","57","0","6","1668","Compiling M_Lake_PBR_NonTransparent_NonTessellated: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes}, StaticSwitch'DF / Depth Intersection2-1'=True, StaticSwitch'Foam Alpha Tested / Regular Texture2-1'=True, StaticSwitch'Intersection On / Off2-1'=True, StaticSwitch'Intersection Size Reduction Over Distance2-1'=True, StaticSwitch'Light Based SSS2-1'=True, StaticSwitch'Regular texture No Motion / 4Way Motion2-1'=True, StaticSwitch'Seafoam Alpha Tested / Regular Texture2-1'=True, StaticSwitch'Seafoam On / Off2-1'=True, StaticSwitch'Tile Solver?2-1'=True, StaticSwitch'Use Global Gerstner Waves Values2-1'=True"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_PBR_NonTransparent_NonTessellated.M_Lake_PBR_NonTransparent_NonTessellated","0","57","0","1","1381","Compiling M_Lake_PBR_NonTransparent_NonTessellated: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes}"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_UNLIT_Transparent_NonTessellated.M_Ocean_UNLIT_Transparent_NonTessellated","0","36","0","7","659","Compiling M_Ocean_UNLIT_Transparent_NonTessellated: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes}, StaticSwitch'DF / Depth Intersection2-1'=True, StaticSwitch'Far Depth Clipping2-1'=True, StaticSwitch'Foam Alpha Tested / Regular Texture2-1'=True, StaticSwitch'Intersection On / Off2-1'=True, StaticSwitch'Intersection Size Reduction Over Distance2-1'=True, StaticSwitch'Light Based SSS2-1'=True, StaticSwitch'Regular texture No Motion / 4Way Motion2-1'=True, StaticSwitch'Seafoam Alpha Tested / Regular Texture2-1'=True, StaticSwitch'Seafoam On / Off2-1'=True, StaticSwitch'Tile Solver?2-1'=True, StaticSwitch'Use Global Gerstner Waves Values2-1'=True"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_UNLIT_Transparent_NonTessellated.M_Ocean_UNLIT_Transparent_NonTessellated","0","36","0","1","565","Compiling M_Ocean_UNLIT_Transparent_NonTessellated: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes}"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_UNLIT_NonTransparent_NonTessellated.M_Ocean_UNLIT_NonTransparent_NonTessellated","0","32","0","5","580","Compiling M_Ocean_UNLIT_NonTransparent_NonTessellated: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes}, StaticSwitch'DF / Depth Intersection2-1'=True, StaticSwitch'Foam Alpha Tested / Regular Texture2-1'=True, StaticSwitch'Intersection On / Off2-1'=True, StaticSwitch'Intersection Size Reduction Over Distance2-1'=True, StaticSwitch'Light Based SSS2-1'=True, StaticSwitch'Regular texture No Motion / 4Way Motion2-1'=True, StaticSwitch'Seafoam Alpha Tested / Regular Texture2-1'=True, StaticSwitch'Seafoam On / Off2-1'=True, StaticSwitch'Tile Solver?2-1'=True, StaticSwitch'Use Global Gerstner Waves Values2-1'=True"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_UNLIT_NonTransparent_NonTessellated.M_Ocean_UNLIT_NonTransparent_NonTessellated","0","32","0","1","471","Compiling M_Ocean_UNLIT_NonTransparent_NonTessellated: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes}"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_PBR_Transparent_NonTessellated.M_Ocean_PBR_Transparent_NonTessellated","0","71","0","1","2422","Compiling M_Ocean_PBR_Transparent_NonTessellated: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes}, StaticSwitch'DF / Depth Intersection2-1'=True, StaticSwitch'Far Depth Clipping2-1'=True, StaticSwitch'Foam Alpha Tested / Regular Texture2-1'=True, StaticSwitch'Intersection On / Off2-1'=True, StaticSwitch'Intersection Size Reduction Over Distance2-1'=True, StaticSwitch'Light Based SSS2-1'=True, StaticSwitch'Regular texture No Motion / 4Way Motion2-1'=True, StaticSwitch'Seafoam Alpha Tested / Regular Texture2-1'=True, StaticSwitch'Seafoam On / Off2-1'=True, StaticSwitch'Tile Solver?2-1'=True, StaticSwitch'Use Global Gerstner Waves Values2-1'=True"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_PBR_Transparent_NonTessellated.M_Ocean_PBR_Transparent_NonTessellated","0","71","0","5","2239","Compiling M_Ocean_PBR_Transparent_NonTessellated: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes}"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_PBR_NonTransparent_NonTessellated.M_Ocean_PBR_NonTransparent_NonTessellated","0","57","0","1","1733","Compiling M_Ocean_PBR_NonTransparent_NonTessellated: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes}, StaticSwitch'DF / Depth Intersection2-1'=True, StaticSwitch'Foam Alpha Tested / Regular Texture2-1'=True, StaticSwitch'Intersection On / Off2-1'=True, StaticSwitch'Intersection Size Reduction Over Distance2-1'=True, StaticSwitch'Light Based SSS2-1'=True, StaticSwitch'Regular texture No Motion / 4Way Motion2-1'=True, StaticSwitch'Seafoam Alpha Tested / Regular Texture2-1'=True, StaticSwitch'Seafoam On / Off2-1'=True, StaticSwitch'Tile Solver?2-1'=True, StaticSwitch'Use Global Gerstner Waves Values2-1'=True"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_PBR_NonTransparent_NonTessellated.M_Ocean_PBR_NonTransparent_NonTessellated","0","57","0","3","1128","Compiling M_Ocean_PBR_NonTransparent_NonTessellated: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes}"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","62","0","1","1793","Compiling M_PrototypeGrid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'ObjectAligned2-1'=True, StaticSwitch'TopSurfaceColor2-1'=True"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","62","0","1","1787","Compiling M_PrototypeGrid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'ObjectAligned2-1'=False, StaticSwitch'TopSurfaceColor2-1'=False"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","62","0","1","1587","Compiling M_PrototypeGrid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'ObjectAligned2-1'=True, StaticSwitch'TopSurfaceColor2-1'=False"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","62","0","60","185","Compiling M_PrototypeGrid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/CartoonWaterShader/Materials/BaseMaterials/M_Basic_Caustic.M_Basic_Caustic","0","38","0","1","641","Compiling M_Basic_Caustic: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithInstancedStaticMeshes}, StaticSwitch'Use Metallic Map Yes / No2-1'=False"
"/Game/CartoonWaterShader/Materials/BaseMaterials/M_Basic_Caustic.M_Basic_Caustic","0","38","0","35","149","Compiling M_Basic_Caustic: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithInstancedStaticMeshes}"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","31","0","1","229","Compiling M_ProcGrid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Enable Side Tint2-1'=False, StaticSwitch'ObjectAligned2-1'=True, StaticSwitch'Tri-Planar (Or Uni-Planar)2-1'=True, StaticSwitch'Water Level Tint2-1'=False"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","31","0","6","139","Compiling M_ProcGrid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/CartoonWaterShader/Materials/Water/WaterDecal/M_WaterRipple_Ocean.M_WaterRipple_Ocean","0","21","0","8","220","Compiling M_WaterRipple_Ocean: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={}"
"/Game/CartoonWaterShader/Materials/Terrain/M_Terrain.M_Terrain","0","41","0","19","457","Compiling M_Terrain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticTerrainLayer'Grass'=Weightmap0, StaticTerrainLayer'Mud'=Weightmap0"
"/Game/CartoonWaterShader/Materials/Terrain/M_Terrain.M_Terrain","0","41","0","33","192","Compiling M_Terrain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticTerrainLayer'Grass'=Weightmap0"
"/Game/CartoonWaterShader/Materials/Terrain/M_Terrain.M_Terrain","0","41","0","41","81","Compiling M_Terrain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticTerrainLayer'Mud'=Weightmap0"
"/Game/CartoonWaterShader/Materials/Terrain/M_Terrain.M_Terrain","0","19","0","1","208","Compiling M_Terrain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Textures/Landscaping/World_Textures.World_Textures","0","41","0","41","41","Compiling World_Textures: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticTerrainLayer'Grass'=Weightmap0, StaticTerrainLayer'Snad'=Weightmap0, StaticTerrainLayer'Stone'=Weightmap0"
"/Game/Textures/Landscaping/World_Textures.World_Textures","0","41","0","41","41","Compiling World_Textures: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticTerrainLayer'Grass'=Weightmap0, StaticTerrainLayer'Snad'=Weightmap0, StaticTerrainLayer'Snow'=Weightmap0, StaticTerrainLayer'Stone'=Weightmap0"
"/Game/Textures/Landscaping/World_Textures.World_Textures","0","41","0","41","41","Compiling World_Textures: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticTerrainLayer'Snad'=Weightmap0, StaticTerrainLayer'Stone'=Weightmap0"
"/Game/Textures/Landscaping/World_Textures.World_Textures","0","41","0","41","41","Compiling World_Textures: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticTerrainLayer'Stone'=Weightmap0"
"/Game/Textures/Landscaping/World_Textures.World_Textures","0","41","0","41","41","Compiling World_Textures: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticTerrainLayer'Grass'=Weightmap0, StaticTerrainLayer'Stone'=Weightmap0"
"/Game/Textures/Landscaping/World_Textures.World_Textures","0","41","0","41","41","Compiling World_Textures: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticTerrainLayer'Snow'=Weightmap0, StaticTerrainLayer'Stone'=Weightmap0"
"/Game/Textures/Landscaping/World_Textures.World_Textures","0","41","0","41","41","Compiling World_Textures: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticTerrainLayer'Grass'=Weightmap0, StaticTerrainLayer'Snow'=Weightmap0, StaticTerrainLayer'Stone'=Weightmap0"
"/Game/Textures/Landscaping/World_Textures.World_Textures","0","19","0","1","120","Compiling World_Textures: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/CartoonWaterShader/Materials/Water/River/M_River_UNLIT_Transparent_NonTesselated.M_River_UNLIT_Transparent_NonTesselated","0","36","0","1","663","Compiling M_River_UNLIT_Transparent_NonTesselated: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes}"
"/Game/CartoonWaterShader/Materials/Water/River/M_River_UNLIT_NonTransparent_NonTesselated.M_River_UNLIT_NonTransparent_NonTesselated","0","32","0","1","428","Compiling M_River_UNLIT_NonTransparent_NonTesselated: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes}"
"/Game/CartoonWaterShader/Materials/Water/River/M_River_Tesselated_WaterDepth.M_River_Tesselated_WaterDepth","0","14","0","4","71","Compiling M_River_Tesselated_WaterDepth: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSplineMeshes}"
"/Game/Textures/Master_Material/Bit_map/Wood_Tile/MSTR_Wood_tile.MSTR_Wood_tile","0","32","0","7","258","Compiling MSTR_Wood_tile: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/Game/Textures/Master_Material/Joe_Rock_1_Moss_/MSTR_J_Rock_1_moss.MSTR_J_Rock_1_moss","0","32","0","1","540","Compiling MSTR_J_Rock_1_moss: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/Game/Textures/Master_Material/Ice_Cycles_/MSTR_Icicles.MSTR_Icicles","0","32","0","10","189","Compiling MSTR_Icicles: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/Game/Textures/Master_Material/Joe_Rock_3_Plain/MSTR_J_Rock_3_plain2.MSTR_J_Rock_3_plain2","0","32","0","1","492","Compiling MSTR_J_Rock_3_plain2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/Game/Textures/Master_Material/Joe_Rock_3_Moss_/MSTR_J_Rock_3_moss2.MSTR_J_Rock_3_moss2","0","32","0","2","313","Compiling MSTR_J_Rock_3_moss2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/Game/Textures/Master_Material/Joe_Rock_2_Plain_/MSTR_J_Rock_2_plain1.MSTR_J_Rock_2_plain1","0","32","0","2","273","Compiling MSTR_J_Rock_2_plain1: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/Game/Textures/Master_Material/Joe_Rock_2_Moss_/MSTR_J_Rock_2_moss1.MSTR_J_Rock_2_moss1","0","32","0","3","231","Compiling MSTR_J_Rock_2_moss1: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/Game/Textures/Master_Material/Joe_Rock_1_Plain_/MSTR_J_Rock_1_plain.MSTR_J_Rock_1_plain","0","32","0","9","446","Compiling MSTR_J_Rock_1_plain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
